subject_id,item_id,type,goal,audience,audience_group,option1.tangram,option1.shared,option1.group,option1.label,option2.tangram,option2.shared,option2.group,option2.label,response.tangram,response.shared,response.group,response.label,understood
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,red,C,shared,red,falling guy,D,unique,red,priest,C,shared,red,falling guy,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,same,social,one,red,A,unique,red,thriller,A,unique,blue,zombie,A,unique,red,thriller,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,L,shared,red,zigzag,H,unique,red,baby,L,shared,red,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,C,shared,red,falling guy,A,unique,red,thriller,C,shared,red,falling guy,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,A,unique,blue,zombie,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,L,shared,blue,zigzag,A,unique,blue,zombie,L,shared,blue,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,B,shared,red,mouse,H,unique,red,baby,B,shared,red,mouse,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,same,social,one,blue,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,L,shared,red,zigzag,D,unique,red,priest,L,shared,red,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,red,C,shared,red,falling guy,H,unique,red,baby,H,unique,red,baby,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,same,refer,one,blue,C,shared,,falling guy,C,,unseen,no legs,C,shared,,falling guy,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,red,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,L,shared,blue,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,B,shared,red,mouse,A,unique,red,thriller,B,shared,red,mouse,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,same,refer,both,,C,shared,,falling guy,C,,unseen,no legs,C,shared,,falling guy,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,red,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,B,shared,blue,mouse,A,unique,blue,zombie,B,shared,blue,mouse,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,red,C,shared,red,falling guy,A,unique,red,thriller,A,unique,red,thriller,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,H,unique,blue,no arms,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,red,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,one,red,L,shared,red,zigzag,D,unique,red,priest,L,shared,red,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,social,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,L,shared,blue,zigzag,yes
4b6b4e45-110e-4015-af4e-b990f0a64d99,0,diff,refer,both,,C,shared,red,falling guy,H,unique,red,baby,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,B,shared,red,mouse,A,unique,red,thriller,A,unique,red,thriller,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,one,blue,B,shared,,mouse,B,,unseen,princess dance,B,shared,,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,L,shared,red,zigzag,H,unique,red,baby,L,shared,red,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,C,shared,red,falling guy,D,unique,red,priest,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,B,shared,red,mouse,D,unique,red,priest,B,shared,red,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,social,one,red,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,C,shared,red,falling guy,H,unique,red,baby,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,one,red,B,shared,,mouse,B,,unseen,princess dance,B,shared,,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,C,shared,red,falling guy,A,unique,red,thriller,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,B,shared,red,mouse,A,unique,red,thriller,A,unique,red,thriller,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,social,one,red,H,unique,red,baby,H,unique,blue,no arms,H,unique,red,baby,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,L,shared,blue,zigzag,D,unique,blue,long sleeved book,L,shared,blue,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,L,shared,red,zigzag,A,unique,red,thriller,L,shared,red,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,C,shared,red,falling guy,H,unique,red,baby,H,unique,red,baby,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,C,shared,blue,falling guy,A,unique,blue,zombie,C,shared,blue,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,C,shared,red,falling guy,A,unique,red,thriller,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,B,shared,blue,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,one,red,C,shared,,falling guy,C,,unseen,no legs,C,shared,,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,L,shared,red,zigzag,D,unique,red,priest,L,shared,red,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,both,,B,shared,,mouse,B,,unseen,princess dance,B,shared,,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,B,shared,red,mouse,D,unique,red,priest,B,shared,red,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,social,one,blue,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,C,shared,blue,falling guy,A,unique,blue,zombie,C,shared,blue,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,one,blue,L,shared,,zigzag,L,,unseen,bent knees,L,shared,,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,C,shared,blue,falling guy,A,unique,blue,zombie,A,unique,blue,zombie,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,both,,C,shared,,falling guy,C,,unseen,no legs,C,shared,,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,social,one,blue,H,unique,red,baby,H,unique,blue,no arms,H,unique,blue,no arms,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,B,shared,red,mouse,A,unique,red,thriller,B,shared,red,mouse,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,C,shared,red,falling guy,H,unique,red,baby,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,A,unique,blue,zombie,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,C,shared,red,falling guy,A,unique,red,thriller,A,unique,red,thriller,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,both,,L,shared,blue,zigzag,A,unique,blue,zombie,L,shared,blue,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,one,blue,C,shared,,falling guy,C,,unseen,no legs,C,shared,,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,C,shared,red,falling guy,D,unique,red,priest,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,C,shared,red,falling guy,D,unique,red,priest,C,shared,red,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,red,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,social,one,red,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,one,red,L,shared,,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,L,shared,blue,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,refer,both,,L,shared,,zigzag,L,,unseen,bent knees,L,shared,,zigzag,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,social,one,blue,A,unique,red,thriller,A,unique,blue,zombie,A,unique,blue,zombie,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,diff,refer,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
3009109b-7a31-4b37-96c0-473147b2039d,0,same,social,one,red,A,unique,red,thriller,A,unique,blue,zombie,A,unique,red,thriller,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,C,shared,blue,falling guy,H,unique,blue,no arms,H,unique,blue,no arms,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,one,blue,B,shared,,mouse,B,,unseen,princess dance,B,shared,,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,L,shared,red,zigzag,A,unique,red,thriller,L,shared,red,zigzag,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,one,blue,L,shared,,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,B,shared,blue,mouse,A,unique,blue,zombie,B,shared,blue,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,C,shared,red,falling guy,D,unique,red,priest,C,shared,red,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,L,shared,red,zigzag,D,unique,red,priest,L,shared,red,zigzag,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,C,shared,red,falling guy,H,unique,red,baby,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,B,shared,blue,mouse,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,C,shared,blue,falling guy,A,unique,blue,zombie,C,shared,blue,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,C,shared,blue,falling guy,A,unique,blue,zombie,C,shared,blue,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,C,shared,red,falling guy,D,unique,red,priest,D,unique,red,priest,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,C,shared,red,falling guy,H,unique,red,baby,C,shared,red,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,C,shared,red,falling guy,A,unique,red,thriller,C,shared,red,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,C,shared,red,falling guy,D,unique,red,priest,D,unique,red,priest,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,social,one,red,H,unique,red,baby,H,unique,blue,no arms,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,B,shared,red,mouse,A,unique,red,thriller,B,shared,red,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,one,blue,C,shared,,falling guy,C,,unseen,no legs,C,shared,,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,one,red,C,shared,,falling guy,C,,unseen,no legs,C,,unseen,no legs,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,L,shared,blue,zigzag,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,B,shared,red,mouse,D,unique,red,priest,B,shared,red,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,C,shared,blue,falling guy,H,unique,blue,no arms,H,unique,blue,no arms,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,both,,B,shared,,mouse,B,,unseen,princess dance,B,,unseen,princess dance,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,one,red,L,shared,,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,social,one,blue,H,unique,red,baby,H,unique,blue,no arms,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,B,shared,red,mouse,A,unique,red,thriller,B,shared,red,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,social,one,blue,A,unique,red,thriller,A,unique,blue,zombie,A,unique,red,thriller,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,social,one,blue,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,red,priest,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,B,shared,red,mouse,A,unique,red,thriller,B,shared,red,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,L,shared,blue,zigzag,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,both,,C,shared,,falling guy,C,,unseen,no legs,C,shared,,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,social,one,red,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,C,shared,red,falling guy,A,unique,red,thriller,C,shared,red,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,C,shared,blue,falling guy,A,unique,blue,zombie,A,unique,blue,zombie,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,one,red,B,shared,,mouse,B,,unseen,princess dance,B,shared,,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,L,shared,blue,zigzag,A,unique,blue,zombie,L,shared,blue,zigzag,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,B,shared,blue,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,B,shared,red,mouse,H,unique,red,baby,B,shared,red,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,both,,C,shared,red,falling guy,H,unique,red,baby,C,shared,red,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,A,unique,blue,zombie,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,C,shared,red,falling guy,A,unique,red,thriller,A,unique,red,thriller,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,refer,both,,L,shared,,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,social,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,diff,refer,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
ccb9487b-9c1a-4dc5-a49d-28845732d723,0,same,social,one,red,A,unique,red,thriller,A,unique,blue,zombie,A,unique,blue,zombie,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,refer,one,blue,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,same,social,one,red,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,red,falling guy,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,refer,both,,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,refer,both,,H,shared,blue,baby,C,unique,blue,no legs,H,shared,blue,baby,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,same,refer,both,,D,shared,,priest,D,,unseen,long sleeved book,D,shared,,priest,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,same,refer,one,blue,H,shared,,baby,H,,unseen,no arms,H,shared,,baby,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,refer,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,C,unique,blue,no legs,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,refer,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,H,shared,blue,baby,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,social,one,blue,D,shared,blue,priest,B,unique,blue,princess dance,D,shared,blue,priest,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,social,one,red,H,shared,red,baby,C,unique,red,falling guy,H,shared,red,baby,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,refer,one,red,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
95495c85-0749-413f-ad0f-d9176f341daa,1,diff,refer,both,,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
