subject_id,item_id,counterbalance,type,goal,audience,audience_group,option1.tangram,option1.shared,option1.group,option1.label,option2.tangram,option2.shared,option2.group,option2.label,response.tangram,response.shared,response.group,response.label,understood
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,D,shared,red,priest,L,unique,red,zigzag,D,shared,red,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,social,one,red,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,blue,no legs,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,one,red,D,shared,red,priest,D,,unseen,long sleeved book,D,shared,red,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,H,shared,red,baby,B,unique,red,mouse,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,H,shared,red,baby,C,unique,red,falling guy,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,H,shared,red,baby,C,unique,red,falling guy,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,social,one,red,L,unique,red,zigzag,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,D,shared,blue,priest,B,unique,blue,princess dance,D,shared,blue,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,one,blue,D,shared,blue,priest,D,,unseen,long sleeved book,D,shared,blue,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,A,shared,blue,thriller,C,unique,blue,no legs,A,shared,blue,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,H,shared,red,baby,B,unique,red,mouse,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,one,red,A,shared,red,thriller,A,,unseen,zombie,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,social,one,blue,B,unique,red,mouse,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,one,blue,A,shared,blue,thriller,A,,unseen,zombie,A,shared,blue,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,one,red,H,shared,red,baby,H,,unseen,no arms,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,D,shared,blue,priest,C,unique,blue,no legs,C,unique,blue,no legs,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,D,shared,blue,priest,C,unique,blue,no legs,C,unique,blue,no legs,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,social,one,blue,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,blue,no legs,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,D,shared,blue,priest,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,either,,H,shared,blue,baby,H,,unseen,no arms,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,H,shared,blue,baby,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,social,one,red,B,unique,red,mouse,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,one,blue,H,shared,blue,baby,H,,unseen,no arms,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,D,shared,red,priest,L,unique,red,zigzag,D,shared,red,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,A,shared,blue,thriller,B,unique,blue,princess dance,A,shared,blue,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,D,shared,blue,priest,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,H,shared,blue,baby,C,unique,blue,no legs,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,D,shared,blue,priest,B,unique,blue,princess dance,D,shared,blue,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,H,shared,blue,baby,C,unique,blue,no legs,C,unique,blue,no legs,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,D,shared,blue,priest,L,unique,blue,bent knees,D,shared,blue,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,social,one,blue,L,unique,red,zigzag,L,unique,blue,bent knees,L,unique,red,zigzag,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,either,,A,shared,blue,thriller,A,,unseen,zombie,A,shared,blue,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,C,unique,blue,no legs,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,H,shared,blue,baby,L,unique,blue,bent knees,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,same,refer,either,,D,shared,blue,priest,D,,unseen,long sleeved book,D,shared,blue,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,H,shared,blue,baby,C,unique,blue,no legs,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,blue,H,shared,blue,baby,B,unique,blue,princess dance,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,H,shared,red,baby,C,unique,red,falling guy,H,shared,red,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,either,,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,H,shared,blue,baby,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,C,unique,blue,no legs,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,refer,one,red,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
28a8e987-5d33-407a-835e-bd844a8361ef,0,b,diff,social,one,red,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,social,one,blue,B,unique,red,mouse,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,either,,H,shared,blue,baby,H,,unseen,no arms,H,shared,blue,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,H,shared,blue,baby,C,unique,blue,no legs,H,shared,blue,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,either,,D,shared,blue,priest,D,,unseen,long sleeved book,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,one,blue,D,shared,blue,priest,D,,unseen,long sleeved book,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,H,shared,red,baby,B,unique,red,mouse,H,shared,red,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,one,blue,H,shared,blue,baby,H,,unseen,no arms,H,,unseen,no arms,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,H,shared,red,baby,L,unique,red,zigzag,L,unique,red,zigzag,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,social,one,blue,L,unique,red,zigzag,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,D,shared,blue,priest,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,H,shared,blue,baby,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,D,shared,blue,priest,B,unique,blue,princess dance,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,D,shared,red,priest,L,unique,red,zigzag,L,unique,red,zigzag,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,H,shared,blue,baby,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,A,shared,blue,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,C,unique,blue,no legs,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,social,one,red,B,unique,red,mouse,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,one,red,H,shared,red,baby,H,,unseen,no arms,H,shared,red,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,D,shared,red,priest,L,unique,red,zigzag,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,D,shared,blue,priest,L,unique,blue,bent knees,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,one,blue,A,shared,blue,thriller,A,,unseen,zombie,A,,unseen,zombie,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,A,shared,red,thriller,C,unique,red,falling guy,C,unique,red,falling guy,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,D,shared,blue,priest,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,social,one,red,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,blue,no legs,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,A,shared,blue,thriller,C,unique,blue,no legs,A,shared,blue,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,H,shared,blue,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,H,shared,red,baby,C,unique,red,falling guy,C,unique,red,falling guy,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,A,shared,blue,thriller,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,D,shared,red,priest,C,unique,red,falling guy,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,A,shared,blue,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,H,shared,red,baby,C,unique,red,falling guy,C,unique,red,falling guy,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,blue,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,social,one,red,L,unique,red,zigzag,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,D,shared,blue,priest,L,unique,blue,bent knees,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,H,shared,blue,baby,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,A,shared,red,thriller,B,unique,red,mouse,B,unique,red,mouse,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,D,shared,red,priest,L,unique,red,zigzag,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,D,shared,blue,priest,L,unique,blue,bent knees,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,H,shared,blue,baby,C,unique,blue,no legs,C,unique,blue,no legs,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,H,shared,red,baby,C,unique,red,falling guy,H,shared,red,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,H,shared,blue,baby,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,H,shared,blue,baby,C,unique,blue,no legs,H,shared,blue,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,A,shared,blue,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,blue,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,either,,A,shared,blue,thriller,A,,unseen,zombie,A,,unseen,zombie,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,H,shared,red,baby,B,unique,red,mouse,H,shared,red,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,one,red,H,shared,red,baby,B,unique,red,mouse,H,shared,red,baby,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,one,red,D,shared,red,priest,D,,unseen,long sleeved book,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,social,one,blue,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,blue,no legs,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,refer,either,,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,diff,social,one,red,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
db50b9f1-8520-4116-9234-6d0482582f15,0,b,same,refer,one,red,A,shared,red,thriller,A,,unseen,zombie,A,shared,red,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,blue,D,shared,blue,priest,L,unique,blue,bent knees,D,shared,blue,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,D,shared,red,priest,L,unique,red,zigzag,L,unique,red,zigzag,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,red,A,shared,red,thriller,C,unique,red,falling guy,C,unique,red,falling guy,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,social,one,blue,L,unique,red,zigzag,L,unique,blue,bent knees,L,unique,red,zigzag,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,A,shared,blue,thriller,C,unique,blue,no legs,A,shared,blue,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,H,shared,blue,baby,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,blue,H,shared,blue,baby,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,refer,one,blue,D,shared,blue,priest,D,,unseen,long sleeved book,D,shared,blue,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,refer,one,red,D,shared,red,priest,D,,unseen,long sleeved book,D,shared,red,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,red,H,shared,red,baby,B,unique,red,mouse,B,unique,red,mouse,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,blue,H,shared,blue,baby,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,A,shared,blue,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,blue,H,shared,blue,baby,C,unique,blue,no legs,C,unique,blue,no legs,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,A,shared,blue,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,social,one,blue,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,red,falling guy,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,D,shared,red,priest,C,unique,red,falling guy,D,shared,red,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,A,shared,red,thriller,B,unique,red,mouse,B,unique,red,mouse,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,refer,either,,A,shared,blue,thriller,A,,unseen,zombie,A,shared,blue,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,red,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,refer,either,,D,shared,blue,priest,D,,unseen,long sleeved book,D,shared,blue,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,A,shared,blue,thriller,L,unique,blue,bent knees,A,shared,blue,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,A,shared,red,thriller,C,unique,red,falling guy,C,unique,red,falling guy,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,social,one,red,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,blue,no legs,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,H,shared,blue,baby,B,unique,blue,princess dance,H,shared,blue,baby,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,D,shared,blue,priest,B,unique,blue,princess dance,D,shared,blue,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,A,shared,blue,thriller,B,unique,blue,princess dance,A,shared,blue,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,social,one,red,B,unique,red,mouse,B,unique,blue,princess dance,B,unique,red,mouse,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,blue,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,blue,D,shared,blue,priest,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,C,unique,blue,no legs,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,H,shared,red,baby,L,unique,red,zigzag,L,unique,red,zigzag,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,refer,one,red,A,shared,red,thriller,A,,unseen,zombie,A,shared,red,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,same,refer,one,blue,H,shared,blue,baby,H,,unseen,no arms,H,shared,blue,baby,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,H,shared,red,baby,B,unique,red,mouse,B,unique,red,mouse,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,red,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,blue,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,red,D,shared,red,priest,B,unique,red,mouse,B,unique,red,mouse,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,H,shared,red,baby,C,unique,red,falling guy,C,unique,red,falling guy,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,H,shared,blue,baby,L,unique,blue,bent knees,H,shared,blue,baby,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,social,one,red,D,shared,red,priest,B,unique,red,mouse,B,unique,red,mouse,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,blue,D,shared,blue,priest,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,either,,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
7892054e-881b-4bc2-9553-a6d6a4173529,0,b,diff,refer,one,red,D,shared,red,priest,L,unique,red,zigzag,D,shared,red,priest,yes
