subject_id,item_id,counterbalance,condition,audience_group,shared.tangram,unique.tangram,response.unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one social,red,L,H,shared
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one social,blue,C,H,shared
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one refer,blue,C,A,shared
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one refer,blue,B,H,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one refer,red,B,D,shared
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,either refer,blue,B,D,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one refer,red,B,H,shared
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one refer,blue,L,H,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one social,blue,B,A,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one social,blue,B,H,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one social,red,L,A,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one refer,red,L,A,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,either refer,red,C,H,shared
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,either refer,red,B,A,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,one refer,blue,C,H,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,either refer,blue,B,A,unique
e7cea049-a162-404b-8c7c-4e8d9054fcf8,0,a,either refer,red,B,H,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,A,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,H,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,A,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,D,C,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,D,C,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,A,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,H,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,A,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,D,B,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,A,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,A,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,H,B,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,H,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,A,C,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,A,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,H,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,H,C,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,A,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,D,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,D,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,D,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,H,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,H,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,H,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,H,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,D,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,D,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,D,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,H,B,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,A,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,H,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,A,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,D,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,A,C,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,D,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,D,B,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,A,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,D,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,D,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,H,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,D,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,H,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,blue,H,L,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,blue,A,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,H,C,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,D,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,H,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,blue,D,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,D,C,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one social,red,A,B,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,H,B,shared
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,A,L,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,one refer,red,A,B,unique
f924f96a-f4ec-46f2-8146-cd0fe10ef088,0,b,either refer,red,A,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,D,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,D,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,D,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,D,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,D,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,A,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,D,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,H,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,D,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,A,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,D,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,D,L,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,A,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,D,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,D,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,A,L,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,H,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,H,L,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,H,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,A,L,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,H,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,H,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,D,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,H,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,A,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,A,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,H,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,A,L,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,A,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,H,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,H,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,A,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,D,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,A,L,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,A,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,D,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,H,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,A,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,D,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,A,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,A,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,blue,H,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,H,L,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,D,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,H,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,blue,H,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,H,B,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,D,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one refer,red,D,B,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,A,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,H,L,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,one social,red,A,C,unique
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,red,A,C,shared
1b0f0390-8c16-49d9-aaca-9daad4a307ce,0,b,either refer,blue,H,C,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,C,D,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,B,A,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,C,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,L,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,L,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,C,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,B,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,C,A,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,L,H,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,C,H,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,B,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,C,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,L,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,B,D,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,B,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,L,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,B,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,B,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,L,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,C,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,L,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,L,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,B,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,L,A,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,C,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,B,H,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,L,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,C,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,C,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,L,D,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,B,D,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,L,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,B,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,C,H,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,B,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,L,D,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,C,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,C,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,B,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,red,B,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,L,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,L,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,C,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,L,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,L,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,B,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one refer,blue,B,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,C,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,B,H,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,red,C,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,L,D,unique
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,either refer,blue,B,D,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,red,C,A,shared
a0b3d904-26c9-43cf-bc00-5c9bc45115c7,0,a,one social,blue,C,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,C,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,C,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,C,H,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,C,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,C,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,L,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,C,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,L,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,B,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,B,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,C,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,C,A,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,B,H,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,L,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,L,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,B,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,C,H,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,L,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,L,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,B,H,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,C,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,B,H,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,L,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,C,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,B,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,L,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,C,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,C,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,C,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,L,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,L,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,B,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,C,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,B,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,B,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,B,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,L,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,B,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,C,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,L,A,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,B,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,B,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,B,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,B,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,C,H,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,blue,L,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,L,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,L,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,blue,B,H,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,blue,B,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one refer,red,C,A,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,one social,red,L,D,unique
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,L,D,shared
16d6bfcd-6284-4216-a388-0a5fe934ea74,0,a,either refer,red,L,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,L,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,B,D,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,L,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,B,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,C,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,B,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,L,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,L,D,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,L,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,L,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,B,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,B,D,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,B,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,L,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,L,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,C,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,C,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,C,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,C,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,L,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,L,D,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,L,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,C,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,C,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,C,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,B,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,C,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,B,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,L,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,L,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,C,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,B,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,B,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,B,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,B,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,L,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,C,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,L,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,B,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,B,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,B,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,C,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,C,D,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,C,D,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,C,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,L,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,blue,B,A,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,C,H,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,red,B,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,L,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,red,C,H,unique
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one social,blue,C,D,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,one refer,red,L,A,shared
b4ca1468-eebf-4fc6-ada1-592c85456288,0,a,either refer,blue,B,H,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,blue,D,L,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,red,A,L,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,red,H,B,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,red,D,L,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,blue,H,C,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,blue,D,B,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,red,A,B,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,blue,D,C,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,blue,D,L,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,blue,H,L,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,blue,D,B,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,red,A,C,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,red,H,L,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,blue,A,C,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,red,A,L,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,blue,H,B,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,red,H,B,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,blue,D,C,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,blue,D,C,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,either refer,blue,A,C,shared
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,red,H,L,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,red,D,B,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,blue,H,B,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,blue,H,C,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,red,H,B,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one social,blue,A,C,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,blue,H,L,unique
06d243d1-612c-4459-985b-51bed100771f,0,b,one refer,red,D,C,unique
