subject_id,item_id,counterbalance,n_ingroup,n_outgroup,goal,tangram,response.earlier
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,3,0,social,D,later
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,4,4,refer,B,earlier
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,4,0,social,B,earlier
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,3,8,social,D,later
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,4,2,refer,A,earlier
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,4,8,social,H,earlier
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,2,4,refer,L,later
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,2,0,refer,H,earlier
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,1,4,refer,L,earlier
6c9a3caf-22c8-4923-950c-d0988308cffe,0,b,3,2,social,C,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,1,social,J,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,2,social,F,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,1,refer,E,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,1,social,F,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,1,refer,J,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,4,refer,E,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,4,refer,I,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,0,social,J,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,2,refer,J,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,4,refer,K,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,8,refer,K,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,1,social,J,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,8,refer,K,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,0,refer,E,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,8,social,E,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,4,social,G,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,2,social,I,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,16,social,F,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,1,refer,G,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,16,refer,E,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,8,social,I,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,2,refer,I,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,4,social,J,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,0,refer,I,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,1,refer,J,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,1,refer,K,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,2,refer,F,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,8,social,I,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,4,social,G,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,0,social,K,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,0,refer,K,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,4,social,G,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,16,social,E,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,8,refer,G,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,8,social,I,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,2,refer,E,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,16,social,J,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,8,refer,K,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,16,refer,E,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,16,social,G,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,0,refer,F,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,0,social,J,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,16,social,G,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,2,social,G,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,4,social,K,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,4,social,I,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,16,refer,F,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,2,refer,K,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,0,social,K,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,2,refer,F,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,8,refer,G,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,0,refer,F,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,3,8,social,E,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,1,2,refer,E,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,16,refer,I,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,1,social,I,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,2,1,social,G,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,0,social,F,later
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,0,16,refer,F,earlier
d2ded9d0-b0c5-40bc-847c-569246c4bb24,1,b,4,4,social,J,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,2,refer,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,1,refer,I,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,1,refer,J,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,0,social,J,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,16,social,I,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,8,refer,K,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,4,social,E,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,2,social,K,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,8,refer,J,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,0,refer,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,2,refer,E,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,2,refer,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,16,social,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,0,social,I,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,2,social,K,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,4,social,I,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,0,social,I,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,1,refer,I,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,8,social,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,0,refer,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,16,social,K,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,4,refer,E,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,2,refer,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,1,social,K,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,4,refer,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,8,refer,K,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,4,social,E,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,16,refer,E,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,2,refer,I,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,1,refer,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,2,refer,E,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,4,social,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,8,refer,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,4,social,E,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,0,social,J,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,8,social,I,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,2,refer,J,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,4,refer,E,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,8,social,I,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,16,refer,E,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,8,refer,K,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,4,social,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,1,social,J,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,16,social,K,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,0,refer,K,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,16,social,J,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,8,social,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,2,social,E,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,0,refer,J,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,16,social,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,2,8,refer,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,16,social,G,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,1,1,refer,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,1,refer,I,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,4,social,J,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,0,1,refer,F,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,0,social,G,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,0,social,J,later
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,4,16,refer,K,earlier
2fbef5ef-5b0d-4946-b19c-b550b7bb541b,1,a,3,1,social,F,later
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,0,refer,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,1,refer,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,16,social,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,1,social,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,16,social,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,2,refer,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,16,refer,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,0,social,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,4,social,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,16,social,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,1,social,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,2,social,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,16,refer,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,16,refer,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,0,refer,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,2,refer,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,0,refer,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,4,social,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,8,social,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,2,social,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,16,refer,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,0,social,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,1,refer,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,16,refer,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,2,refer,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,4,social,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,2,social,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,4,social,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,8,refer,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,8,social,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,1,social,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,8,refer,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,8,refer,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,2,refer,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,2,refer,J,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,1,social,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,8,social,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,4,refer,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,8,refer,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,4,social,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,0,social,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,4,refer,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,2,social,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,1,social,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,2,social,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,16,social,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,4,refer,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,0,refer,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,3,0,refer,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,0,refer,K,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,4,refer,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,8,social,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,8,refer,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,0,16,refer,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,1,social,F,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,0,social,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,8,social,G,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,2,1,refer,E,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,1,1,social,I,earlier
241918e7-7934-4f3d-a32a-c366b710eff0,1,b,4,4,refer,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,0,refer,I,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,8,social,F,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,8,refer,F,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,4,social,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,16,social,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,16,refer,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,16,social,G,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,8,social,I,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,8,social,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,4,social,G,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,4,social,I,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,0,social,I,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,0,refer,I,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,1,social,E,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,16,refer,I,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,1,social,F,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,1,refer,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,2,refer,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,4,refer,E,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,4,refer,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,4,refer,E,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,2,refer,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,8,social,G,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,0,social,F,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,2,social,G,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,4,social,F,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,0,refer,E,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,0,social,J,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,16,social,F,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,1,refer,I,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,2,social,G,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,2,refer,G,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,4,refer,F,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,1,refer,E,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,16,social,F,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,8,social,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,0,refer,G,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,16,refer,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,2,refer,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,1,social,I,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,4,refer,F,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,8,social,G,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,1,social,E,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,16,refer,F,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,16,social,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,8,social,I,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,2,social,I,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,1,refer,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,2,0,refer,E,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,16,social,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,2,social,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,2,refer,E,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,4,refer,K,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,0,social,J,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,1,refer,E,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,0,refer,K,later
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,1,8,refer,E,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,0,1,refer,J,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,3,8,refer,G,earlier
54094ff3-0e55-417a-b9ca-9f01d854dbec,1,b,4,2,social,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,4,refer,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,2,social,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,4,refer,E,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,1,refer,F,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,0,refer,K,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,4,refer,J,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,2,refer,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,2,social,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,0,refer,K,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,16,refer,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,2,social,E,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,2,social,E,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,0,refer,F,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,0,social,K,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,16,social,J,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,1,refer,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,16,social,J,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,0,refer,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,16,refer,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,8,social,K,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,4,social,F,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,4,refer,E,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,16,social,E,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,1,refer,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,2,social,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,8,refer,J,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,16,social,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,16,social,E,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,2,social,E,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,8,social,F,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,2,social,K,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,0,refer,K,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,8,refer,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,8,refer,F,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,0,refer,J,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,8,refer,J,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,8,refer,F,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,8,social,F,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,0,social,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,4,social,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,1,social,G,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,1,social,J,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,1,social,G,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,2,refer,I,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,16,social,F,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,1,social,J,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,16,social,K,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,1,social,I,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,4,refer,F,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,8,refer,K,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,1,0,refer,J,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,2,refer,E,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,8,social,G,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,0,refer,K,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,1,refer,K,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,4,16,social,F,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,3,4,refer,E,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,4,refer,G,earlier
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,2,1,social,J,later
f3780778-7754-4476-b997-bb2d1e3dc66e,1,a,0,4,social,E,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,2,4,social,I,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,2,8,social,E,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,4,0,refer,E,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,4,0,social,K,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,2,2,refer,F,earlier
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,2,0,refer,G,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,1,0,refer,F,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,4,8,social,K,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,1,4,social,G,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,0,16,refer,F,earlier
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,2,16,refer,I,earlier
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,3,8,refer,I,earlier
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,4,8,refer,G,earlier
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,3,1,social,I,later
688b18d9-76eb-4adb-bcc4-c9e70db2be2a,1,b,2,4,refer,J,earlier
