subject_id,item_id,counterbalance,condition,audience_group,shared.tangram,unique.tangram,response.unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,red,A,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,H,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,D,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,D,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,D,L,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,H,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,red,D,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,A,L,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,H,C,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,H,C,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,H,L,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,D,B,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,red,D,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,red,H,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,A,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,D,B,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,D,C,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,A,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,red,D,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,D,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,A,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,red,D,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,A,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,A,L,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,H,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,D,C,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,A,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,D,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,H,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,red,A,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,red,A,L,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,A,C,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,red,D,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,H,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,H,C,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,red,H,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,D,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,red,H,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,red,H,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,red,A,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,A,L,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,blue,H,L,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,H,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,blue,H,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer one,blue,A,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,refer either,red,A,C,unique
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,A,C,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,A,B,shared
631dd430-1b14-4a8d-8d79-1267531ee19f,0,b,social one,red,D,L,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,C,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,L,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,L,A,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,C,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,C,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,B,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,C,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,L,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,L,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,B,D,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,L,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,L,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,B,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,L,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,B,D,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,B,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,C,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,C,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,L,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,C,A,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,L,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,B,D,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,C,A,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,B,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,C,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,B,D,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,blue,L,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,B,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,blue,L,D,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,C,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,C,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,L,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,B,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,C,H,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,L,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,B,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,L,D,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer either,red,L,H,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,blue,C,A,unique
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,social one,red,C,A,shared
efa2f37d-cd90-4a19-9480-baf7c197a69e,0,a,refer one,red,C,D,unique
